"participant","parameter","mean","median","sd","q2.5","q97.5","rhat","ess_bulk","ess_tail","model"
24,"alpha",1.9576499781625,1.92727575,0.54215662225221,1.0046393675,3.132537615,1.00057904723313,4688.2098922278,3007.34124260244,"log_trunc_global_eta_aware"
24,"beta",1.25501584818,1.243608,0.218874293058013,0.86476181275,1.712830415,1.000299926254,4448.90090310595,3248.44160113882,"log_trunc_global_eta_aware"
24,"lambda",0.0502120743347866,0.048427366,0.0270173553223344,0.0047547802775,0.10585707075,1.0025371382157,2975.63714883852,2196.82936119413,"log_trunc_global_eta_aware"
24,"delta",0.966112421845039,0.95019021,0.431032664423866,0.134904018,1.83055719,1.00157497598484,3933.58253433156,2444.37332522823,"log_trunc_global_eta_aware"
24,"eta",-0.701562688869998,-0.698243435,0.42094990422969,-1.51785926,0.14867686475,1.00011637029737,4244.07105776251,2958.76866475322,"log_trunc_global_eta_aware"
25,"alpha",5.320071426925,5.42974485,0.548862951772622,4.055040995,5.9957199625,0.999978845599052,4399.64853202202,2779.09595390237,"log_trunc_global_eta_aware"
25,"beta",0.32666490712165,0.322164895,0.142899969280721,0.056280320425,0.61307097625,1.00145073816994,5625.84670275511,3484.57783978047,"log_trunc_global_eta_aware"
25,"lambda",0.0115990597827112,0.009198845,0.0094307900559642,0.00041612242825,0.0351425778,1.0004565047892,3883.36852769742,2838.14367551112,"log_trunc_global_eta_aware"
25,"delta",0.770312658424188,0.76651013,0.35953400702987,0.12145219975,1.6362670175,1.00213366453172,3029.35172149775,2575.8318976757,"log_trunc_global_eta_aware"
25,"eta",-0.172782671733029,-0.172699915,0.453233850563374,-1.07147533,0.7190478765,0.999956748116852,4664.66054117199,3036.63595349839,"log_trunc_global_eta_aware"
26,"alpha",0.350214394215156,0.32142797,0.240573088127298,0.002897024265,0.85895723975,0.999904839400589,3218.88159682784,2254.47505469513,"log_trunc_global_eta_aware"
26,"beta",0.361296089479225,0.35625395,0.103112822475056,0.17478365075,0.579441493,1.00202821472564,4250.07930036218,2835.00365351108,"log_trunc_global_eta_aware"
26,"lambda",0.058841767368649,0.048240893,0.045836135560867,0.0021387687575,0.17163083525,1.00019772799882,4679.70991746389,2799.85604652174,"log_trunc_global_eta_aware"
26,"delta",1.124793479135,1.11587715,0.0950699597011992,0.9734008215,1.3433593475,1.00009368830722,3543.73797695459,2744.72897494546,"log_trunc_global_eta_aware"
26,"eta",1.28520111006408,1.2376273,0.641446435501476,0.143889341,2.6312526175,1.00055898621208,3045.4476685655,2874.08252750048,"log_trunc_global_eta_aware"
27,"alpha",1.1323515748,1.12409155,0.259904850346005,0.6420338205,1.65951145,1.00054180218974,5141.99599937581,3307.75064011259,"log_trunc_global_eta_aware"
